subject_id,game_difficulty,world_number,ibi
AL09OL,easy,1,528.0
AL09OL,easy,1,816.0
AL09OL,easy,1,5068.0
AL09OL,easy,1,1133.0
AL09OL,easy,1,850.0
AL09OL,easy,1,1350.0
AL09OL,easy,1,716.0
AL09OL,easy,1,1017.0
AL09OL,easy,1,803.0
AL09OL,easy,1,1264.0
AL09OL,easy,1,928.0
AL09OL,easy,1,752.0
AL09OL,easy,1,627.0
AL09OL,easy,1,448.0
AL09OL,easy,1,448.0
AL09OL,easy,1,1088.0
AL09OL,easy,1,944.0
AL09OL,easy,1,672.0
AL09OL,easy,1,1056.0
AL09OL,easy,1,2638.0
AL09OL,easy,1,1107.0
AL09OL,easy,2,700.0
AL09OL,easy,2,467.0
AL09OL,easy,2,2734.0
AL09OL,easy,2,3050.0
AL09OL,easy,2,2984.0
AL09OL,easy,2,3348.0
AL09OL,easy,2,1350.0
AL09OL,easy,2,283.0
AL09OL,easy,2,367.0
AL09OL,easy,2,383.0
AL09OL,easy,2,2317.0
AL09OL,easy,3,1168.0
AL09OL,easy,3,1766.0
AL09OL,easy,3,2766.0
AL09OL,easy,3,3033.0
AL09OL,easy,3,733.0
AL09OL,easy,3,2750.0
AL09OL,easy,3,1166.0
AL09OL,easy,3,3750.0
AL09OL,easy,3,650.0
AL09OL,easy,3,1150.0
AL09OL,easy,3,600.0
AL09OL,easy,3,816.0
AL09OL,easy,3,400.0
AL09OL,easy,3,634.0
AL09OL,easy,3,434.0
AL09OL,easy,3,1700.0
AL09OL,easy,3,2850.0
AL09OL,easy,3,266.0
AL09OL,easy,3,533.0
AL09OL,easy,3,734.0
AL09OL,easy,3,1633.0
AL09OL,easy,3,224.0
AL09OL,easy,3,567.0
AL09OL,easy,3,433.0
AL09OL,easy,3,400.0
AL09OL,easy,3,532.0
AL09OL,easy,3,232.0
AL09OL,easy,3,498.0
AL09OL,easy,3,2433.0
AL09OL,easy,3,717.0
AL09OL,easy,3,1783.0
AL09OL,easy,3,853.0
AL09OL,easy,3,717.0
AL09OL,easy,3,1267.0
AL09OL,easy,3,583.0
AL09OL,easy,3,2134.0
AL09OL,easy,3,1150.0
AL09OL,easy,4,3200.0
AL09OL,easy,4,1344.0
AL09OL,easy,4,704.0
AL09OL,easy,4,464.0
AL09OL,easy,4,1792.0
AL09OL,easy,4,320.0
AL09OL,easy,4,853.0
AL09OL,easy,4,1554.0
AL09OL,easy,4,486.0
AL09OL,easy,4,3739.0
AL09OL,easy,4,1895.0
AL09OL,easy,4,1330.0
AL09OL,easy,4,592.0
AL09OL,easy,4,1378.0
AL09OL,easy,4,690.0
AL09OL,easy,4,1173.0
AL09OL,easy,4,459.0
AL09OL,easy,4,677.0
AL09OL,easy,4,1450.0
AL09OL,easy,4,2100.0
AL09OL,easy,4,1650.0
AL09OL,easy,4,331.0
AL09OL,easy,5,4256.0
AL09OL,easy,5,1568.0
AL09OL,easy,5,992.0
AL09OL,easy,5,433.0
AL09OL,easy,5,688.0
AL09OL,easy,5,1088.0
AL09OL,easy,5,2480.0
AL09OL,easy,5,448.0
AL09OL,easy,5,768.0
AL09OL,easy,5,416.0
AL09OL,easy,5,736.0
AL09OL,easy,5,768.0
AL09OL,easy,5,384.0
AL09OL,easy,5,400.0
AL09OL,easy,5,464.0
AL09OL,easy,5,224.0
AL09OL,easy,5,1136.0
AL09OL,easy,5,1184.0
AL09OL,easy,5,1024.0
AL09OL,easy,5,704.0
AL09OL,easy,5,512.0
AL09OL,easy,5,2352.0
AL09OL,easy,5,704.0
AL09OL,easy,5,400.0
AL09OL,easy,5,1218.0
AL09OL,easy,5,704.0
AL09OL,easy,5,816.0
AL09OL,easy,5,2528.0
AL09OL,easy,5,512.0
AL09OL,easy,5,464.0
AL09OL,easy,5,1408.0
AL09OL,easy,5,2032.0
AL09OL,easy,5,1744.0
AL09OL,easy,5,752.0
AL09OL,easy,5,560.0
AL09OL,easy,5,272.0
AL09OL,easy,5,384.0
AL09OL,easy,5,464.0
AL09OL,easy,5,624.0
AL09OL,easy,5,913.0
AL09OL,easy,5,1152.0
AL09OL,easy,5,528.0
AL09OL,easy,5,624.0
AL09OL,easy,5,800.0
AL09OL,easy,5,368.0
AL09OL,easy,5,544.0
AL09OL,easy,6,656.0
AL09OL,easy,6,560.0
AL09OL,easy,6,895.0
AL09OL,easy,6,2609.0
AL09OL,easy,6,6100.0
AL09OL,easy,6,1316.0
AL09OL,easy,6,783.0
AL09OL,easy,6,684.0
AL09OL,easy,6,1417.0
AL09OL,easy,6,1783.0
AL09OL,easy,6,883.0
AL09OL,easy,6,983.0
AL09OL,easy,7,267.0
AL09OL,easy,7,2216.0
AL09OL,easy,7,2666.0
AL09OL,easy,7,333.0
AL09OL,easy,7,250.0
AL09OL,easy,7,766.0
AL09OL,easy,8,3312.0
AL09OL,easy,8,3060.0
AL09OL,easy,8,2734.0
AL09OL,easy,8,749.0
AL09OL,easy,8,3200.0
AL09OL,easy,8,817.0
AL09OL,easy,8,433.0
AL09OL,easy,8,383.0
AL09OL,easy,8,617.0
AL09OL,easy,8,850.0
AL09OL,easy,8,650.0
AL09OL,easy,8,483.0
AL09OL,easy,8,784.0
AL09OL,easy,9,1936.0
AL09OL,easy,9,2224.0
AL09OL,easy,9,1474.0
AL09OL,easy,9,488.0
AL09OL,easy,9,800.0
AL09OL,easy,9,3233.0
AL09OL,easy,9,700.0
AL09OL,easy,9,1149.0
AL09OL,easy,9,1284.0
AL09OL,easy,9,984.0
AL09OL,easy,9,2950.0
AL09OL,easy,9,950.0
AL09OL,easy,9,702.0
AL09OL,easy,9,1333.0
AL09OL,easy,9,850.0
AL09OL,easy,9,834.0
AL09OL,easy,9,2617.0
AL09OL,easy,9,750.0
AL09OL,easy,9,517.0
AL09OL,easy,9,933.0
AL09OL,easy,9,267.0
AL09OL,easy,9,467.0
AL09OL,easy,9,534.0
AL09OL,easy,9,1167.0
AL09OL,easy,9,1034.0
AL09OL,easy,9,1217.0
AL09OL,easy,9,750.0
AL09OL,easy,9,450.0
AL09OL,easy,9,467.0
AL09OL,easy,9,450.0
AL09OL,easy,9,867.0
AL09OL,easy,9,782.0
AL09OL,easy,9,1350.0
AL09OL,easy,9,1550.0
AL09OL,easy,9,700.0
AL09OL,easy,9,1550.0
AL09OL,easy,9,681.0
AL09OL,easy,9,1051.0
AL09OL,easy,9,733.0
AL09OL,easy,10,1056.0
AL09OL,easy,10,672.0
AL09OL,easy,10,3024.0
AL09OL,easy,10,400.0
AL09OL,easy,10,480.0
AL09OL,easy,10,288.0
AL09OL,easy,10,416.0
AL09OL,easy,10,464.0
AL09OL,easy,10,512.0
AL09OL,easy,10,1343.0
AL09OL,easy,10,1488.0
AL09OL,easy,10,400.0
AL09OL,easy,10,672.0
AL09OL,easy,10,1248.0
AL09OL,easy,10,560.0
AL09OL,easy,10,1472.0
AL09OL,easy,10,1072.0
AL09OL,easy,10,592.0
AL09OL,easy,10,880.0
AL09OL,easy,10,736.0
AL09OL,easy,10,1328.0
AL09OL,easy,11,1232.0
AL09OL,easy,11,4720.0
AL09OL,easy,11,848.0
AL09OL,easy,11,1024.0
AL09OL,easy,11,688.0
AL09OL,easy,11,880.0
AL09OL,easy,11,400.0
AL09OL,easy,11,784.0
AL09OL,easy,11,1313.0
AL09OL,easy,11,1392.0
AL09OL,easy,11,2704.0
AL09OL,easy,11,464.0
AL09OL,easy,11,416.0
AL09OL,easy,11,544.0
AL09OL,easy,11,1200.0
AL09OL,easy,11,1077.0
AL09OL,easy,11,1344.0
AL09OL,easy,11,1008.0
AL09OL,easy,11,640.0
AL09OL,easy,11,976.0
AL09OL,easy,11,736.0
AL09OL,easy,11,880.0
AL09OL,easy,11,2500.0
AL09OL,easy,11,656.0
AL09OL,easy,11,576.0
AL09OL,easy,11,464.0
AL09OL,easy,11,512.0
AL09OL,easy,11,288.0
AL09OL,easy,11,608.0
AL09OL,easy,11,1328.0
AL09OL,easy,11,2304.0
AL09OL,easy,11,544.0
AL09OL,easy,11,688.0
AL09OL,easy,11,688.0
AL09OL,easy,11,384.0
AL09OL,easy,11,704.0
AL09OL,easy,11,1296.0
AL09OL,easy,11,832.0
AL09OL,easy,11,1664.0
AL09OL,easy,11,480.0
AL09OL,easy,11,834.0
AL09OL,easy,11,1280.0
AL09OL,easy,11,1408.0
AL09OL,easy,11,704.0
AL09OL,easy,11,624.0
AL09OL,easy,11,579.0
AL09OL,easy,11,368.0
AL09OL,easy,11,1504.0
AL09OL,easy,11,675.0
AL09OL,easy,11,2016.0
AL09OL,easy,11,3954.0
AL09OL,easy,11,1360.0
AL09OL,easy,12,1264.0
AL09OL,easy,12,1138.0
AL09OL,easy,12,5285.0
AL09OL,easy,12,967.0
AL09OL,easy,12,500.0
AL09OL,easy,12,2116.0
AL09OL,easy,12,1050.0
AL09OL,easy,12,750.0
AL09OL,easy,12,1800.0
AL09OL,easy,12,1017.0
AL09OL,easy,12,450.0
AL09OL,easy,12,700.0
AL09OL,easy,12,600.0
AL09OL,easy,12,1517.0
AL09OL,easy,12,666.0
AL09OL,easy,12,382.0
AL09OL,easy,12,832.0
AL09OL,easy,12,466.0
AL09OL,easy,12,2283.0
AL09OL,easy,12,484.0
AL09OL,easy,12,1333.0
AL09OL,easy,12,500.0
AL09OL,easy,12,334.0
AL09OL,easy,12,784.0
AL09OL,easy,12,950.0
AL09OL,easy,13,3072.0
AL09OL,easy,13,976.0
AL09OL,easy,13,816.0
AL09OL,easy,13,5520.0
AL09OL,easy,13,880.0
AL09OL,easy,13,1679.0
AL09OL,easy,13,1072.0
AL09OL,easy,13,656.0
AL09OL,easy,13,3009.0
AL09OL,easy,13,912.0
AL09OL,easy,14,912.0
AL09OL,easy,14,656.0
AL09OL,easy,14,864.0
AL09OL,easy,14,2224.0
AL09OL,easy,14,432.0
AL09OL,easy,14,2255.0
AL09OL,easy,14,432.0
AL09OL,easy,14,416.0
AL09OL,easy,14,640.0
AL09OL,easy,14,592.0
AL09OL,easy,14,800.0
AL09OL,easy,14,1264.0
AL09OL,easy,14,928.0
AL09OL,easy,14,928.0
AL09OL,easy,14,448.0
AL09OL,easy,14,3120.0
AL09OL,easy,14,784.0
AL09OL,easy,14,320.0
AL09OL,easy,14,736.0
AL09OL,easy,14,2752.0
AL09OL,easy,14,960.0
AL09OL,easy,14,960.0
AL09OL,easy,14,560.0
AL09OL,easy,14,1632.0
AL09OL,easy,14,832.0
AL09OL,easy,14,1439.0
AL09OL,easy,14,1632.0
AL09OL,easy,14,656.0
AL09OL,easy,14,2736.0
AL09OL,easy,14,560.0
AL09OL,easy,14,512.0
AL09OL,easy,14,928.0
AL09OL,easy,14,688.0
AL09OL,easy,14,688.0
AL09OL,easy,14,912.0
AL09OL,easy,14,576.0
AL09OL,easy,14,1600.0
AL09OL,easy,14,976.0
AL09OL,easy,14,1152.0
AL09OL,easy,14,1072.0
AL09OL,easy,14,1200.0
AL09OL,easy,14,2000.0
AL09OL,easy,14,1040.0
AL09OL,easy,14,800.0
AL09OL,easy,14,976.0
AL09OL,easy,14,1104.0
AL09OL,easy,14,720.0
AL09OL,easy,14,336.0
AL09OL,easy,14,1663.0
AL09OL,easy,14,1440.0
AL09OL,easy,14,591.0
AL09OL,easy,14,624.0
AL09OL,easy,14,911.0
AL09OL,easy,14,1264.0
AL09OL,easy,14,1408.0
AL09OL,easy,14,544.0
AL09OL,easy,15,1232.0
AL09OL,easy,15,320.0
AL09OL,easy,16,1952.0
AL09OL,easy,17,2384.0
AL09OL,easy,17,1104.0
AL09OL,easy,17,5861.0
AL09OL,easy,17,2323.0
AL09OL,easy,17,1360.0
AL09OL,easy,18,576.0
AL09OL,easy,18,1363.0
AL09OL,easy,18,3344.0
AL09OL,easy,18,1232.0
AL09OL,easy,18,624.0
AL09OL,easy,18,304.0
AL09OL,easy,18,320.0
AL09OL,easy,19,4183.0
AL09OL,easy,19,750.0
AL09OL,easy,19,967.0
AL09OL,easy,19,2134.0
AL09OL,easy,19,2001.0
AL09OL,easy,19,1833.0
AL09OL,easy,19,1450.0
AL09OL,easy,19,833.0
AL09OL,easy,19,284.0
AL09OL,easy,19,383.0
AL09OL,easy,19,1333.0
AL09OL,easy,19,1450.0
AL09OL,easy,19,1167.0
AL09OL,easy,19,1067.0
AL09OL,easy,19,1783.0
AL09OL,easy,19,1166.0
AL09OL,hard,0,568.0
AL09OL,hard,0,766.0
AL09OL,hard,0,1930.0
AL09OL,hard,0,1776.0
AL09OL,hard,0,4717.0
AL09OL,hard,0,900.0
AL09OL,hard,0,1567.0
AL09OL,hard,0,1267.0
AL09OL,hard,0,570.0
AL09OL,hard,0,904.0
AL09OL,hard,0,369.0
AL09OL,hard,0,912.0
AL09OL,hard,0,624.0
AL09OL,hard,0,400.0
AL09OL,hard,0,864.0
AL09OL,hard,0,463.0
AL09OL,hard,0,704.0
AL09OL,hard,0,338.0
AL09OL,hard,0,1696.0
AL09OL,hard,0,801.0
AL09OL,hard,0,592.0
AL09OL,hard,0,400.0
AL09OL,hard,0,1072.0
AL09OL,hard,0,772.0
AL09OL,hard,0,886.0
AL09OL,hard,0,1104.0
AL09OL,hard,0,1008.0
AL09OL,hard,0,864.0
AL09OL,hard,0,480.0
AL09OL,hard,0,624.0
AL09OL,hard,0,1552.0
AL09OL,hard,0,2032.0
AL09OL,hard,0,1136.0
AL09OL,hard,0,1232.0
AL09OL,hard,0,1728.0
AL09OL,hard,0,1056.0
AL09OL,hard,0,1520.0
AL09OL,hard,0,912.0
AL09OL,hard,0,656.0
AL09OL,hard,0,2692.0
AL09OL,hard,0,1122.0
AL09OL,hard,0,1076.0
AL09OL,hard,0,4466.0
AL09OL,hard,0,1600.0
AL09OL,hard,0,433.0
AL09OL,hard,0,1134.0
AL09OL,hard,0,481.0
AL09OL,hard,0,983.0
AL09OL,hard,0,684.0
AL09OL,hard,0,1783.0
AL09OL,hard,0,4583.0
AL09OL,hard,1,1108.0
AL09OL,hard,1,1329.0
AL09OL,hard,1,1417.0
AL09OL,hard,1,1400.0
AL09OL,hard,1,1100.0
AL09OL,hard,1,600.0
AL09OL,hard,1,3100.0
AL09OL,hard,1,1617.0
AL09OL,hard,1,467.0
AL09OL,hard,1,900.0
AL09OL,hard,1,684.0
AL09OL,hard,1,633.0
AL09OL,hard,1,4100.0
AL09OL,hard,1,2034.0
AL09OL,hard,1,352.0
AL09OL,hard,1,1116.0
AL09OL,hard,1,800.0
AL09OL,hard,1,767.0
AL09OL,hard,1,399.0
AL09OL,hard,1,466.0
AL09OL,hard,1,486.0
AL09OL,hard,2,3073.0
AL09OL,hard,2,2738.0
AL09OL,hard,2,849.0
AL09OL,hard,2,948.0
AL09OL,hard,2,942.0
AL09OL,hard,2,178.0
AL09OL,hard,2,2660.0
AL09OL,hard,2,1813.0
AL09OL,hard,2,1008.0
AL09OL,hard,2,592.0
AL09OL,hard,2,752.0
AL09OL,hard,2,2640.0
AL09OL,hard,2,496.0
AL09OL,hard,2,945.0
AL09OL,hard,2,560.0
AL09OL,hard,2,1136.0
AL09OL,hard,2,704.0
AL09OL,hard,2,736.0
AL09OL,hard,2,608.0
AL09OL,hard,2,1360.0
AL09OL,hard,2,688.0
AL09OL,hard,2,785.0
AL09OL,hard,2,1216.0
AL09OL,hard,2,480.0
AL09OL,hard,2,1984.0
AL09OL,hard,2,720.0
AL09OL,hard,2,2816.0
AL09OL,hard,2,464.0
AL09OL,hard,2,850.0
AL09OL,hard,2,224.0
AL09OL,hard,2,1808.0
AL09OL,hard,2,1040.0
AL09OL,hard,2,784.0
AL09OL,hard,2,576.0
AL09OL,hard,2,800.0
AL09OL,hard,2,784.0
AL09OL,hard,2,1728.0
AL09OL,hard,2,1248.0
AL09OL,hard,2,1152.0
AL09OL,hard,2,1232.0
AL09OL,hard,2,768.0
AL09OL,hard,2,964.0
AL09OL,hard,2,624.0
AL09OL,hard,2,560.0
AL09OL,hard,2,496.0
AL09OL,hard,2,688.0
AL09OL,hard,2,864.0
AL09OL,hard,2,656.0
AL09OL,hard,3,616.0
AL09OL,hard,3,1550.0
AL09OL,hard,3,733.0
AL09OL,hard,3,366.0
AL09OL,hard,3,999.0
AL09OL,hard,3,2200.0
AL09OL,hard,3,1500.0
AL09OL,hard,3,1984.0
AL09OL,hard,3,1267.0
AL09OL,hard,3,5050.0
AL09OL,hard,3,900.0
AL09OL,hard,3,2033.0
AL09OL,hard,3,800.0
AL09OL,hard,3,254.0
AL09OL,hard,3,1954.0
AL09OL,hard,3,1050.0
AL09OL,hard,3,1966.0
AL09OL,hard,3,850.0
AL09OL,hard,3,600.0
AL09OL,hard,3,750.0
AL09OL,hard,3,384.0
AL09OL,hard,3,383.0
AL09OL,hard,3,1499.0
AL09OL,hard,3,834.0
AL09OL,hard,3,583.0
AL09OL,hard,3,350.0
AL09OL,hard,3,533.0
AL09OL,hard,3,1200.0
AL09OL,hard,3,267.0
AL09OL,hard,3,1201.0
AL09OL,hard,3,1417.0
AL09OL,hard,3,1084.0
AL09OL,hard,3,1334.0
AL09OL,hard,3,850.0
AL09OL,hard,3,2017.0
AL09OL,hard,3,383.0
AL09OL,hard,3,798.0
AL09OL,hard,3,733.0
AL09OL,hard,3,817.0
AL09OL,hard,4,544.0
AL09OL,hard,4,768.0
AL09OL,hard,4,498.0
AL09OL,hard,4,802.0
AL09OL,hard,4,1495.0
AL09OL,hard,4,480.0
AL09OL,hard,4,351.0
AL09OL,hard,4,300.0
AL09OL,hard,4,666.0
AL09OL,hard,4,1017.0
AL09OL,hard,4,734.0
AL09OL,hard,4,1483.0
AL09OL,hard,4,784.0
AL09OL,hard,4,649.0
AL09OL,hard,4,417.0
AL09OL,hard,4,3917.0
AL09OL,hard,4,550.0
AL09OL,hard,4,1104.0
AL09OL,hard,4,896.0
AL09OL,hard,4,560.0
AL09OL,hard,4,864.0
AL09OL,hard,4,867.0
AL09OL,hard,4,720.0
AL09OL,hard,4,352.0
AL09OL,hard,4,784.0
AL09OL,hard,4,448.0
AL09OL,hard,4,368.0
AL09OL,hard,4,400.0
AL09OL,hard,4,1760.0
AL09OL,hard,4,1280.0
AL09OL,hard,4,512.0
AL09OL,hard,4,757.0
AL09OL,hard,4,432.0
AL09OL,hard,4,464.0
AL09OL,hard,4,273.0
AL09OL,hard,4,576.0
AL09OL,hard,4,848.0
AL09OL,hard,4,1164.0
AL09OL,hard,4,416.0
AL09OL,hard,4,1350.0
AL09OL,hard,4,500.0
AL09OL,hard,4,367.0
AL09OL,hard,4,383.0
AL09OL,hard,4,883.0
AL09OL,hard,4,900.0
AL09OL,hard,4,2050.0
AL09OL,hard,4,800.0
AL09OL,hard,4,1467.0
AL09OL,hard,4,618.0
AL09OL,hard,4,483.0
AL09OL,hard,4,266.0
AL09OL,hard,4,1700.0
AL09OL,hard,4,1417.0
AL09OL,hard,4,1101.0
AL09OL,hard,4,933.0
AL09OL,hard,4,584.0
AL09OL,hard,4,417.0
AL09OL,hard,4,517.0
AL09OL,hard,4,383.0
AL09OL,hard,4,400.0
AL09OL,hard,4,616.0
AL09OL,hard,4,784.0
AL09OL,hard,4,883.0
AL09OL,hard,4,2517.0
AL09OL,hard,6,432.0
AL09OL,hard,6,401.0
AL09OL,hard,6,598.0
AL09OL,hard,6,1136.0
AL09OL,hard,6,544.0
AL09OL,hard,6,4542.0
AL09OL,hard,6,650.0
AL09OL,hard,6,450.0
AL09OL,hard,6,1167.0
AL09OL,hard,6,466.0
AL09OL,hard,6,584.0
AL09OL,hard,6,8817.0
AL09OL,hard,6,600.0
AL09OL,hard,6,1334.0
AL09OL,hard,6,850.0
AL09OL,hard,6,1367.0
AL09OL,hard,6,400.0
AL09OL,hard,6,683.0
AL09OL,hard,6,466.0
AL09OL,hard,7,1474.0
AL09OL,hard,7,832.0
AL09OL,hard,8,417.0
AL09OL,hard,8,261.0
AL09OL,hard,8,533.0
AL09OL,hard,8,250.0
AL09OL,hard,8,650.0
AL09OL,hard,8,766.0
AL09OL,hard,8,1744.0
AL09OL,hard,8,1550.0
AL09OL,hard,8,4050.0
AL09OL,hard,8,1833.0
AL09OL,hard,8,2750.0
AL09OL,hard,8,800.0
AL09OL,hard,8,1767.0
AL09OL,hard,8,1483.0
AL09OL,hard,8,717.0
AL09OL,hard,8,150.0
AL09OL,hard,8,300.0
AL09OL,hard,8,361.0
AL09OL,hard,8,583.0
